STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
637080,99999, 19950922,   73.8,24,   58.6,24, 9999.9, 0, 9999.9, 0,  12.0,24,   5.9,24,  14.0, 999.9,   87.8 ,  61.7 , 0.00D,999.9, 000010,
637080,99999, 19950923,   73.9,20,   60.1,20, 9999.9, 0, 9999.9, 0,  10.9,20,   8.1,20,  18.1, 999.9,   86.0*,  61.3 , 0.00H,999.9, 010010,
637080,99999, 19950924,   74.2,22,   61.6,22, 9999.9, 0, 9999.9, 0,  11.3,22,   7.9,22,  16.9, 999.9,   89.6 ,  64.0 , 0.00G,999.9, 010010,
637080,99999, 19950925,   74.1,24,   59.2,24, 9999.9, 0, 9999.9, 0,  11.8,24,   6.9,24,  20.0, 999.9,   88.9 ,  64.4*, 0.08G,999.9, 010010,
637080,99999, 19950926,   72.4,21,   60.6,21, 9999.9, 0, 9999.9, 0,  10.9,21,   4.4,21,  14.0, 999.9,   82.4*,  62.2 , 0.02G,999.9, 000010,
637080,99999, 19950927,   74.9,22,   59.3,22, 9999.9, 0, 9999.9, 0,  12.3,22,   4.7,22,  13.0, 999.9,   88.7 ,  59.2 , 0.00G,999.9, 000010,
637080,99999, 19950928,   71.8,22,   61.8,22, 9999.9, 0, 9999.9, 0,   9.6,22,   5.7,22,  26.0, 999.9,   86.0*,  64.0 , 0.00C,999.9, 000010,
637080,99999, 19950929,   72.1,23,   61.7,23, 9999.9, 0, 9999.9, 0,  11.1,23,   4.3,23,  13.0, 999.9,   85.1 ,  63.3 , 0.51G,999.9, 010010,
637080,99999, 19950930,   73.3,24,   60.6,24, 9999.9, 0, 9999.9, 0,  11.4,24,   6.7,24,  16.9, 999.9,   86.5 ,  65.1 , 0.00G,999.9, 000010,
637080,99999, 19951001,   72.2,10,   62.2,10, 9999.9, 0, 9999.9, 0,  16.7,10,   2.3,10,   6.0, 999.9,   81.3 ,  64.4*, 0.00C,999.9, 000000,
637080,99999, 19951002,   70.9,12,   62.9,12, 9999.9, 0, 9999.9, 0,  15.7,12,   5.7,12,  11.1, 999.9,   80.4 ,  64.8*, 0.00H,999.9, 010000,
637080,99999, 19951003,   71.5,19,   62.6,19, 9999.9, 0, 9999.9, 0,  12.8,18,   2.6,19,  14.0, 999.9,   86.4 ,  60.1 , 0.24G,999.9, 010010,
637080,99999, 19951004,   70.1,22,   64.0,22, 9999.9, 0, 9999.9, 0,  12.1,22,   4.7,22,  19.0, 999.9,   82.0 ,  64.9 , 0.08G,999.9, 010010,
637080,99999, 19951005,   70.0,14,   63.9,14, 9999.9, 0, 9999.9, 0,  12.8,14,   2.3,14,  12.0, 999.9,   82.8 ,  63.7 , 0.31G,999.9, 010010,
637080,99999, 19951006,   71.7,16,   64.5,16, 9999.9, 0, 9999.9, 0,  14.0,16,   6.0,16,  15.0, 999.9,   84.9 ,  60.8*, 0.02G,999.9, 000010,
637080,99999, 19951007,   74.8,23,   62.9,23, 9999.9, 0, 9999.9, 0,  11.4,23,   6.0,23,  14.0, 999.9,   88.2 ,  63.5 , 0.04G,999.9, 000010,
637080,99999, 19951008,   75.0,23,   62.1,23, 9999.9, 0, 9999.9, 0,  11.0,23,   4.5,23,   9.9, 999.9,   88.9 ,  63.1 , 0.04G,999.9, 000010,
637080,99999, 19951009,   74.1,22,   61.8,22, 9999.9, 0, 9999.9, 0,  11.6,22,   6.2,22,  14.0,  20.0,   89.1 ,  61.7 , 0.00G,999.9, 000000,
637080,99999, 19951010,   74.7,24,   60.4,24, 9999.9, 0, 9999.9, 0,  11.5,24,   6.2,24,  13.0, 999.9,   88.9 ,  61.5 , 1.18G,999.9, 000010,
637080,99999, 19951011,   75.8,23,   59.6,23, 9999.9, 0, 9999.9, 0,  12.4,23,   5.7,23,  15.0, 999.9,   91.9 ,  59.0*, 0.00G,999.9, 000000,
637080,99999, 19951012,   75.8,23,   60.9,23, 9999.9, 0, 9999.9, 0,  11.7,23,   4.8,23,   8.0, 999.9,   88.3 ,  63.1 , 0.00D,999.9, 000000,
637080,99999, 19951013,   74.8,24,   63.2,24, 9999.9, 0, 9999.9, 0,  10.9,24,   6.0,24,  15.0,  39.0,   85.3 ,  65.3 , 0.00H,999.9, 010010,
637080,99999, 19951014,   72.2,12,   63.0,12, 9999.9, 0, 9999.9, 0,  14.8,12,   3.4,12,  13.0, 999.9,   88.5 ,  62.2 , 0.51G,999.9, 000000,
637080,99999, 19951015,   75.5, 8,   61.6, 8, 9999.9, 0, 9999.9, 0,  20.2, 8,   5.7, 8,   9.9, 999.9,   88.3 ,  65.5 , 0.00G,999.9, 000010,
637080,99999, 19951016,   77.2, 7,   62.8, 6, 9999.9, 0, 9999.9, 0,  22.2, 7,   7.0, 7,  15.0, 999.9,   87.4 ,  65.5 , 0.00D,999.9, 000010,
637080,99999, 19951017,   73.1,20,   63.5,20, 9999.9, 0, 9999.9, 0,  10.1,20,   7.1,20,  12.0, 999.9,   87.1 ,  66.2*, 0.00C,999.9, 010010,
637080,99999, 19951018,   71.7,19,   62.6,19, 9999.9, 0, 9999.9, 0,   9.9,19,   6.0,19,  15.0, 999.9,   85.5 ,  63.0 , 1.14G,999.9, 010010,
637080,99999, 19951019,   71.7,21,   62.4,21, 9999.9, 0, 9999.9, 0,  11.3,21,   6.5,21,  16.9, 999.9,   86.2 ,  61.9 , 0.39G,999.9, 010010,
637080,99999, 19951020,   74.5,23,   61.8,23, 9999.9, 0, 9999.9, 0,  11.8,22,   5.9,23,  15.0, 999.9,   87.1 ,  60.8 , 1.73G,999.9, 000010,
637080,99999, 19951021,   73.8,24,   63.2,24, 9999.9, 0, 9999.9, 0,  11.2,24,   5.2,24,  18.1, 999.9,   88.3 ,  63.0 , 0.00G,999.9, 000010,
637080,99999, 19951022,   72.4,23,   63.2,23, 9999.9, 0, 9999.9, 0,  12.4,23,   4.3,23,  12.0, 999.9,   86.7 ,  62.6*, 0.00G,999.9, 000010,
637080,99999, 19951023,   70.5,21,   63.8,21, 9999.9, 0, 9999.9, 0,  11.0,21,   3.3,21,  11.1, 999.9,   83.5 ,  64.4*, 0.00G,999.9, 010010,
637080,99999, 19951024,   73.0,23,   63.4,23, 9999.9, 0, 9999.9, 0,  10.1,23,   5.9,23,  20.0, 999.9,   84.2*,  62.8 , 0.47G,999.9, 010010,
637080,99999, 19951025,   70.8,22,   64.5,22, 9999.9, 0, 9999.9, 0,  10.6,22,   4.4,22,  11.1, 999.9,   83.7 ,  64.4*, 0.67G,999.9, 010010,
637080,99999, 19951026,   69.4,24,   62.8,24, 9999.9, 0, 9999.9, 0,  10.5,24,   5.5,24,  15.0, 999.9,   81.1 ,  62.2 , 1.42G,999.9, 010010,
637080,99999, 19951027,   71.2,21,   59.8,20, 9999.9, 0, 9999.9, 0,  13.1,19,   2.7,21,  12.0, 999.9,   87.1 ,  59.4 , 0.04G,999.9, 000010,
637080,99999, 19951028,   74.0,20,   62.9,20, 9999.9, 0, 9999.9, 0,  11.3,20,   4.4,20,  12.0, 999.9,   83.5 ,  64.8 , 0.55G,999.9, 010000,
637080,99999, 19951029,   71.5,22,   62.3,22, 9999.9, 0, 9999.9, 0,  10.6,22,   6.5,22,  19.0, 999.9,   84.6 ,  61.5 , 0.04G,999.9, 010010,
637080,99999, 19951030,   71.1,21,   63.5,21, 9999.9, 0, 9999.9, 0,  11.1,21,   2.9,21,   9.9, 999.9,   82.8 ,  64.8 , 0.08G,999.9, 010010,
637080,99999, 19951031,   70.5,22,   64.1,22, 9999.9, 0, 9999.9, 0,  11.0,22,   3.6,22,  14.0, 999.9,   83.8 ,  64.9 , 0.04G,999.9, 010010,
637080,99999, 19951101,   73.0,14,   63.1,14, 9999.9, 0, 9999.9, 0,  14.5,14,   2.1,14,   9.9, 999.9,   87.1 ,  66.0 , 0.04G,999.9, 010000,
637080,99999, 19951102,   72.3,13,   62.7,13, 9999.9, 0, 9999.9, 0,  11.7,13,   4.3,13,  12.0, 999.9,   85.3 ,  65.3 , 0.00G,999.9, 010010,
637080,99999, 19951103,   72.7,16,   64.0,16, 9999.9, 0, 9999.9, 0,  13.2,16,   3.4,16,  12.0, 999.9,   85.6 ,  65.5 , 0.00H,999.9, 010010,
637080,99999, 19951104,   71.8,21,   62.3,21, 9999.9, 0, 9999.9, 0,  12.2,21,   4.3,21,  12.0, 999.9,   85.3 ,  61.5 , 0.31G,999.9, 000010,
637080,99999, 19951105,   69.1,16,   62.9,16, 9999.9, 0, 9999.9, 0,  13.2,16,   4.5,16,  14.0, 999.9,   86.0 ,  61.5 , 0.00G,999.9, 010010,
637080,99999, 19951106,   72.3,16,   61.8,16, 9999.9, 0, 9999.9, 0,  13.9,16,   5.6,16,  15.0, 999.9,   85.3 ,  60.8*, 0.83G,999.9, 010010,
637080,99999, 19951107,   71.7,16,   62.2,16, 9999.9, 0, 9999.9, 0,  12.0,16,   4.3,16,   8.9, 999.9,   87.1 ,  65.5 , 0.00G,999.9, 010000,
637080,99999, 19951108,   75.6, 8,   61.1, 8, 9999.9, 0, 9999.9, 0,  16.9, 8,   4.5, 8,   8.0, 999.9,   86.5 ,  66.2 , 0.01G,999.9, 000000,
637080,99999, 19951109,   74.1,12,   60.9,12, 9999.9, 0, 9999.9, 0,  15.7,12,   3.5,12,   9.9, 999.9,   85.8 ,  62.4 , 0.00G,999.9, 000000,
637080,99999, 19951110,   75.0,16,   61.7,16, 9999.9, 0, 9999.9, 0,  13.6,16,   4.9,16,  15.0, 999.9,   86.4 ,  61.3 , 0.00C,999.9, 000010,
637080,99999, 19951111,   74.4,20,   62.7,20, 9999.9, 0, 9999.9, 0,  11.6,20,   5.1,20,   9.9, 999.9,   84.6 ,  63.9 , 0.00G,999.9, 000010,
637080,99999, 19951112,   73.1,12,   61.7,12, 9999.9, 0, 9999.9, 0,  12.7,12,   6.7,12,  16.9, 999.9,   84.2*,  65.7 , 0.00H,999.9, 010010,
637080,99999, 19951113,   73.3,14,   63.5,14, 9999.9, 0, 9999.9, 0,  13.3,14,   3.5,14,   9.9, 999.9,   84.9 ,  65.8 , 0.24G,999.9, 010000,
637080,99999, 19951114,   70.6,16,   64.1,16, 9999.9, 0, 9999.9, 0,  11.3,16,   2.9,16,   9.9, 999.9,   85.1 ,  64.4*, 0.08G,999.9, 000010,
637080,99999, 19951115,   74.2,15,   61.8,15, 9999.9, 0, 9999.9, 0,  13.8,15,   4.3,15,   9.9, 999.9,   84.2*,  59.4 , 0.08G,999.9, 000010,
637080,99999, 19951116,   72.9,17,   62.9,17, 9999.9, 0, 9999.9, 0,  13.3,17,   5.6,17,  14.0, 999.9,   84.2*,  61.2 , 0.00G,999.9, 000000,
637080,99999, 19951117,   73.3,17,   61.6,17, 9999.9, 0, 9999.9, 0,  12.8,16,   3.5,17,   9.9, 999.9,   86.2 ,  60.3 , 1.22G,999.9, 000010,
637080,99999, 19951118,   73.4,16,   62.2,15, 9999.9, 0, 9999.9, 0,  13.4,16,   5.2,16,  15.0, 999.9,   83.8 ,  63.9 , 0.00G,999.9, 000010,
637080,99999, 19951119,   76.5,14,   61.4,14, 9999.9, 0, 9999.9, 0,  12.6,14,   6.5,14,  22.9, 999.9,   86.9 ,  66.2 , 0.00C,999.9, 000010,
637080,99999, 19951120,   72.5,19,   64.6,19, 9999.9, 0, 9999.9, 0,  12.9,19,   2.7,19,   9.9, 999.9,   86.0 ,  67.1 , 0.00H,999.9, 010010,
637080,99999, 19951121,   72.5,19,   63.0,19, 9999.9, 0, 9999.9, 0,  12.2,19,   2.7,19,  15.9, 999.9,   82.9 ,  64.4*, 1.22G,999.9, 000010,
637080,99999, 19951122,   73.7,13,   65.4,13, 9999.9, 0, 9999.9, 0,  13.3,13,   6.9,13,  20.0, 999.9,   84.2*,  61.9 , 0.00G,999.9, 010010,
637080,99999, 19951123,   73.5,16,   64.5,16, 9999.9, 0, 9999.9, 0,  13.2,15,   3.3,16,   8.0, 999.9,   85.6 ,  64.9 , 0.04G,999.9, 010010,
637080,99999, 19951124,   75.3,21,   64.6,21, 9999.9, 0, 9999.9, 0,  11.2,21,   3.7,21,  14.0, 999.9,   85.6 ,  63.7 , 0.00G,999.9, 010010,
637080,99999, 19951125,   73.2,23,   66.3,23, 9999.9, 0, 9999.9, 0,  10.9,23,   4.1,23,  15.0, 999.9,   82.0 ,  68.0 , 0.16G,999.9, 000010,
637080,99999, 19951126,   72.6,23,   63.5,23, 9999.9, 0, 9999.9, 0,  10.1,22,   5.4,22,  15.9, 999.9,   86.0*,  64.9 , 0.00G,999.9, 010010,
637080,99999, 19951127,   73.5,23,   62.3,23, 9999.9, 0, 9999.9, 0,  11.6,23,   4.4,23,   9.9, 999.9,   85.5 ,  63.5 , 0.04G,999.9, 000000,
637080,99999, 19951128,   74.4,23,   62.3,23, 9999.9, 0, 9999.9, 0,  12.4,23,   5.2,23,  11.1, 999.9,   85.3 ,  63.3 , 0.00G,999.9, 000010,
637080,99999, 19951129,   74.8,24,   59.9,24, 9999.9, 0, 9999.9, 0,  10.8,24,   5.8,24,  12.0, 999.9,   86.4 ,  59.7 , 0.00D,999.9, 000000,
637080,99999, 19951130,   75.8,23,   57.7,23, 9999.9, 0, 9999.9, 0,  11.8,23,   4.9,23,  11.1, 999.9,   88.2 ,  62.8 , 0.00D,999.9, 000000,
637080,99999, 19951201,   75.7,21,   60.2,21, 9999.9, 0, 9999.9, 0,  11.0,21,   5.2,21,  18.1, 999.9,   86.2 ,  64.9*, 0.00C,999.9, 000010,
637080,99999, 19951202,   74.2,24,   60.3,24, 9999.9, 0, 9999.9, 0,  11.0,24,   4.1,24,  15.0, 999.9,   88.5 ,  63.5 , 0.00D,999.9, 000000,
637080,99999, 19951203,   73.3,21,   59.1,21, 9999.9, 0, 9999.9, 0,  12.2,21,   4.7,21,  12.0, 999.9,   86.2 ,  62.1 , 0.00H,999.9, 010000,
637080,99999, 19951204,   74.6,24,   57.3,24, 9999.9, 0, 9999.9, 0,  10.7,24,   4.0,24,   9.9, 999.9,   88.2 ,  58.3 , 0.00G,999.9, 000000,
637080,99999, 19951205,   73.1,24,   58.4,24, 9999.9, 0, 9999.9, 0,  11.7,24,   7.1,24,  19.0, 999.9,   86.7 ,  61.3 , 0.00D,999.9, 000010,
637080,99999, 19951206,   73.1,24,   61.1,24, 9999.9, 0, 9999.9, 0,  11.1,24,   5.7,23,  15.9, 999.9,   84.9 ,  64.0 , 0.00C,999.9, 010010,
637080,99999, 19951207,   72.4,24,   62.6,24, 9999.9, 0, 9999.9, 0,  11.4,24,   5.2,24,  16.9, 999.9,   86.7 ,  61.0 , 0.08G,999.9, 000010,
637080,99999, 19951208,   76.0,24,   61.3,23, 9999.9, 0, 9999.9, 0,  12.4,24,   7.0,24,  14.0, 999.9,   86.7 ,  63.9 , 0.08G,999.9, 000000,
637080,99999, 19951209,   74.8,22,   59.2,22, 9999.9, 0, 9999.9, 0,  11.6,22,   5.7,22,  13.0, 999.9,   88.2 ,  61.5 , 0.00G,999.9, 000000,
637080,99999, 19951210,   74.1,22,   59.6,22, 9999.9, 0, 9999.9, 0,  11.6,22,   4.9,22,  12.0, 999.9,   88.5 ,  63.7 , 0.00D,999.9, 000000,
637080,99999, 19951211,   74.9,22,   56.8,22, 9999.9, 0, 9999.9, 0,  11.6,22,   5.7,22,  13.0, 999.9,   90.5 ,  59.0 , 0.00D,999.9, 000000,
637080,99999, 19951212,   75.2,24,   56.7,24, 9999.9, 0, 9999.9, 0,  11.4,24,   6.8,24,  16.9, 999.9,   86.7 ,  60.8 , 0.00C,999.9, 000000,
637080,99999, 19951213,   76.0,21,   53.1,21, 9999.9, 0, 9999.9, 0,  10.7,21,   7.2,21,  19.0, 999.9,   88.7 ,  59.5 , 0.00G,999.9, 000000,
637080,99999, 19951214,   73.1,23,   56.9,23, 9999.9, 0, 9999.9, 0,  11.3,23,   5.7,23,   9.9, 999.9,   84.6 ,  59.5 , 0.00D,999.9, 000000,
637080,99999, 19951215,   75.3,23,   60.4,22, 9999.9, 0, 9999.9, 0,  11.6,22,   5.9,23,  18.1, 999.9,   88.7 ,  60.3 , 0.00H,999.9, 010000,
637080,99999, 19951216,   75.3,23,   62.9,23, 9999.9, 0, 9999.9, 0,  11.7,23,   3.8,23,  13.0, 999.9,   88.0 ,  64.2 , 0.28G,999.9, 010000,
637080,99999, 19951217,   72.0,21,   61.2,21, 9999.9, 0, 9999.9, 0,  11.1,21,   1.9,21,  12.0, 999.9,   85.1 ,  64.4 , 0.00G,999.9, 010010,
637080,99999, 19951218,   72.3,22,   62.4,22, 9999.9, 0, 9999.9, 0,  11.2,22,   5.1,22,  15.0, 999.9,   86.2 ,  64.4 , 0.00G,999.9, 010010,
637080,99999, 19951219,   74.7,21,   61.5,21, 9999.9, 0, 9999.9, 0,  11.4,21,   5.7,21,  16.9, 999.9,   87.1 ,  64.0 , 0.08G,999.9, 000000,
637080,99999, 19951220,   73.8,23,   60.1,23, 9999.9, 0, 9999.9, 0,  10.5,23,   6.6,23,  15.0, 999.9,   86.9 ,  60.4 , 0.00G,999.9, 010110,
637080,99999, 19951221,   73.4,24,   59.8,24, 9999.9, 0, 9999.9, 0,  11.1,24,   7.1,24,  14.0, 999.9,   87.4 ,  57.2 , 0.02G,999.9, 000000,
637080,99999, 19951222,   74.2,22,   60.1,22, 9999.9, 0, 9999.9, 0,  11.1,22,   8.8,22,  20.0, 999.9,   87.6 ,  61.9 , 0.00G,999.9, 000000,
637080,99999, 19951223,   76.8,21,   60.0,21, 9999.9, 0, 9999.9, 0,  12.5,20,   5.4,21,  13.0, 999.9,   90.3 ,  61.0 , 0.00D,999.9, 000000,
637080,99999, 19951224,   74.1,24,   60.7,24, 9999.9, 0, 9999.9, 0,  11.6,24,   8.9,24,  21.0, 999.9,   86.5 ,  62.1 , 0.00H,999.9, 010010,
637080,99999, 19951225,   70.7,23,   62.0,23, 9999.9, 0, 9999.9, 0,  11.3,23,   6.2,23,  18.1, 999.9,   84.6 ,  58.8 , 0.43G,999.9, 010010,
637080,99999, 19951226,   69.8,24,   62.8,24, 9999.9, 0, 9999.9, 0,  10.5,24,   6.3,24,  15.0, 999.9,   81.7 ,  62.6*, 0.24G,999.9, 010010,
637080,99999, 19951227,   72.1,23,   61.2,23, 9999.9, 0, 9999.9, 0,  10.3,23,   4.0,23,   9.9, 999.9,   84.7 ,  59.0 , 0.35G,999.9, 000010,
637080,99999, 19951228,   71.2,23,   62.5,23, 9999.9, 0, 9999.9, 0,  11.2,22,   6.0,23,  15.9, 999.9,   85.6 ,  60.8*, 0.00G,999.9, 010110,
637080,99999, 19951229,   71.6,22,   61.3,22, 9999.9, 0, 9999.9, 0,  11.8,22,   5.7,22,  16.9, 999.9,   84.2*,  58.8 , 0.83G,999.9, 000000,
637080,99999, 19951230,   73.6,24,   60.4,24, 9999.9, 0, 9999.9, 0,  11.2,24,   5.8,24,  14.0, 999.9,   85.1 ,  62.1 , 0.00G,999.9, 000000,
637080,99999, 19951231,   74.2,23,   58.0,23, 9999.9, 0, 9999.9, 0,  10.9,23,   6.2,23,  11.1, 999.9,   87.8*,  59.7 , 0.00D,999.9, 000000,
637080,99999, 19960101,   71.0,14,   60.0,14, 9999.9, 0, 9999.9, 0,  13.9,14,   6.3,14,  11.1, 999.9,   86.4 ,  63.3 , 0.00D,999.9, 000000,
637080,99999, 19960102,   72.5,14,   58.7,14, 9999.9, 0, 9999.9, 0,  13.4,14,   6.5,14,  14.0, 999.9,   87.8*,  61.7 , 0.00D,999.9, 000000,
637080,99999, 19960103,   77.8,14,   56.4,14, 9999.9, 0, 9999.9, 0,  17.4,14,   7.9,14,  18.1, 999.9,   89.6 ,  62.2 , 0.00D,999.9, 000000,
637080,99999, 19960104,   75.1,14,   59.7,14, 9999.9, 0, 9999.9, 0,  16.5,14,   6.0,14,  14.0, 999.9,   89.8 ,  62.1 , 0.00D,999.9, 000010,
637080,99999, 19960105,   72.6,14,   61.4,14, 9999.9, 0, 9999.9, 0,  14.8,14,   4.9,14,  12.0, 999.9,   89.6 ,  62.4 , 0.00H,999.9, 010010,
637080,99999, 19960106,   70.6,14,   63.8,14, 9999.9, 0, 9999.9, 0,  14.3,14,   5.8,14,  20.0, 999.9,   82.8 ,  64.4*, 0.20G,999.9, 010010,
637080,99999, 19960107,   71.3,12,   63.0,12, 9999.9, 0, 9999.9, 0,  16.1,12,   5.3,12,  15.0, 999.9,   84.2 ,  61.9 , 0.20G,999.9, 010010,
637080,99999, 19960108,   73.3,14,   63.6,14, 9999.9, 0, 9999.9, 0,  14.1,14,   6.1,14,  14.0, 999.9,   86.0*,  59.7 , 0.02G,999.9, 000010,
637080,99999, 19960109,   70.7,11,   62.0,11, 9999.9, 0, 9999.9, 0,  16.9,11,   6.7,11,  18.1, 999.9,   86.4 ,  61.7 , 0.02G,999.9, 000000,
637080,99999, 19960110,   74.8,20,   63.2,19, 9999.9, 0, 9999.9, 0,  12.7,20,   6.1,20,  22.0, 999.9,   87.3 ,  60.4 , 0.12G,999.9, 000010,
637080,99999, 19960111,   72.5,23,   62.9,23, 9999.9, 0, 9999.9, 0,  11.0,23,   7.4,23,  18.1, 999.9,   84.2*,  62.6*, 0.00G,999.9, 010010,
637080,99999, 19960112,   69.7,21,   63.8,21, 9999.9, 0, 9999.9, 0,  12.3,21,   4.7,21,  15.0, 999.9,   79.2 ,  62.6*, 0.51G,999.9, 010110,
637080,99999, 19960113,   72.0,24,   62.2,24, 9999.9, 0, 9999.9, 0,  11.5,24,   6.1,24,  12.0, 999.9,   84.2*,  62.2 , 0.00G,999.9, 010010,
637080,99999, 19960114,   73.1,21,   63.2,21, 9999.9, 0, 9999.9, 0,  13.1,19,   6.9,19,  15.0, 999.9,   86.0*,  61.3 , 0.04G,999.9, 000000,
637080,99999, 19960115,   73.1,24,   60.8,24, 9999.9, 0, 9999.9, 0,  11.8,24,   7.6,24,  16.9, 999.9,   84.9 ,  62.6 , 0.00G,999.9, 000000,
637080,99999, 19960116,   72.8,21,   61.7,21, 9999.9, 0, 9999.9, 0,  11.4,21,   7.2,21,  18.1, 999.9,   84.4 ,  61.7 , 0.00D,999.9, 000010,
637080,99999, 19960117,   72.9,23,   61.5,23, 9999.9, 0, 9999.9, 0,  10.7,23,   6.4,23,  18.1, 999.9,   87.8 ,  64.4*, 0.00H,999.9, 010010,
637080,99999, 19960118,   74.9,21,   61.1,21, 9999.9, 0, 9999.9, 0,  12.4,21,   6.6,20,  14.0, 999.9,   87.8*,  60.8 , 1.54G,999.9, 000010,
637080,99999, 19960119,   73.6,21,   63.2,21, 9999.9, 0, 9999.9, 0,  10.9,21,   7.9,21,  18.1, 999.9,   85.5*,  63.1 , 0.00G,999.9, 000010,
637080,99999, 19960120,   72.3,20,   56.4,20, 9999.9, 0, 9999.9, 0,  12.4,20,   6.9,20,  16.9, 999.9,   86.4 ,  56.8*, 0.00C,999.9, 000000,
637080,99999, 19960121,   74.7,22,   60.3,22, 9999.9, 0, 9999.9, 0,  11.7,22,   5.0,22,   9.9, 999.9,   86.4 ,  60.8 , 0.00C,999.9, 000000,
637080,99999, 19960122,   70.5,18,   61.3,18, 9999.9, 0, 9999.9, 0,  12.5,18,   6.9,17,  29.9, 999.9,   85.8 ,  64.4 , 0.00G,999.9, 010010,
637080,99999, 19960123,   74.6,21,   59.5,20, 9999.9, 0, 9999.9, 0,  11.5,21,   6.9,21,  14.0, 999.9,   87.8 ,  58.1 , 0.16G,999.9, 010000,
637080,99999, 19960124,   73.5,22,   59.5,22, 9999.9, 0, 9999.9, 0,  12.2,21,   6.7,22,  16.9, 999.9,   86.5 ,  61.5 , 0.00G,999.9, 010010,
637080,99999, 19960125,   73.2,23,   62.4,23, 9999.9, 0, 9999.9, 0,  11.2,23,   6.6,23,  21.0, 999.9,   85.1 ,  62.4 , 0.08G,999.9, 010000,
637080,99999, 19960126,   72.1,22,   61.8,22, 9999.9, 0, 9999.9, 0,  12.1,20,   5.6,20,  15.0, 999.9,   86.0 ,  61.7 , 0.08G,999.9, 000000,
637080,99999, 19960127,   73.4,19,   60.7,19, 9999.9, 0, 9999.9, 0,  12.8,19,   4.3,19,  12.0, 999.9,   88.0 ,  61.5 , 0.00G,999.9, 000000,
637080,99999, 19960128,   74.3,23,   59.2,22, 9999.9, 0, 9999.9, 0,  11.0,23,   9.9,23,  23.9, 999.9,   86.5 ,  61.7 , 0.00D,999.9, 000010,
637080,99999, 19960129,   72.2,23,   60.2,23, 9999.9, 0, 9999.9, 0,  12.0,22,   6.2,23,  15.0, 999.9,   84.0 ,  61.9 , 0.00D,999.9, 000010,
637080,99999, 19960130,   73.5,22,   61.4,22, 9999.9, 0, 9999.9, 0,  10.6,22,   6.5,22,  18.1, 999.9,   87.4 ,  59.5 , 0.00C,999.9, 000000,
637080,99999, 19960131,   76.4,24,   61.2,24, 9999.9, 0, 9999.9, 0,  11.4,24,   8.1,24,  18.1, 999.9,   89.6*,  62.6 , 0.00D,999.9, 000010,
637080,99999, 19960201,   71.9,14,   62.4,14, 9999.9, 0, 9999.9, 0,  13.9,14,   6.1,14,  20.0, 999.9,   87.4 ,  63.5 , 0.00D,999.9, 000000,
637080,99999, 19960202,   73.5,11,   61.9,11, 9999.9, 0, 9999.9, 0,  15.7,11,   5.3,11,  12.0, 999.9,   86.2 ,  62.6 , 0.00D,999.9, 000010,
637080,99999, 19960203,   72.6,14,   61.6,14, 9999.9, 0, 9999.9, 0,  15.0,13,   6.5,14,  20.0, 999.9,   88.7 ,  62.1 , 0.00H,999.9, 010010,
637080,99999, 19960204,   73.3,18,   64.1,18, 9999.9, 0, 9999.9, 0,  12.0,18,   7.9,18,  20.0, 999.9,   87.1 ,  63.1 , 0.75G,999.9, 000010,
637080,99999, 19960205,   73.9,17,   65.2,17, 9999.9, 0, 9999.9, 0,  13.3,17,   7.9,17,  18.1, 999.9,   84.0 ,  63.7 , 0.47G,999.9, 000010,
637080,99999, 19960206,   73.5,22,   63.7,22, 9999.9, 0, 9999.9, 0,  11.5,22,   6.0,22,  15.9, 999.9,   82.8 ,  66.2 , 0.12G,999.9, 010010,
637080,99999, 19960207,   73.6,22,   65.3,22, 9999.9, 0, 9999.9, 0,  10.7,22,   7.1,22,  15.9, 999.9,   83.8 ,  66.2*, 0.02G,999.9, 010010,
637080,99999, 19960208,   71.1,17,   62.9,17, 9999.9, 0, 9999.9, 0,  12.0,17,   5.5,17,  15.0, 999.9,   85.6 ,  64.2*, 0.00G,999.9, 010010,
637080,99999, 19960209,   71.0,10,   63.5,10, 9999.9, 0, 9999.9, 0,  16.0,10,   7.3,10,  14.0, 999.9,   84.2 ,  61.0 , 1.34G,999.9, 000010,
637080,99999, 19960210,   70.7,13,   60.6,13, 9999.9, 0, 9999.9, 0,  15.9,13,   6.3,13,  15.0, 999.9,   86.4 ,  61.0 , 0.08G,999.9, 010010,
637080,99999, 19960211,   74.5,14,   63.0,14, 9999.9, 0, 9999.9, 0,  14.6,14,   6.5,14,  15.0, 999.9,   87.4 ,  60.1 , 0.00G,999.9, 010000,
637080,99999, 19960212,   75.3,20,   62.5,20, 9999.9, 0, 9999.9, 0,  10.6,20,   6.9,20,  15.0, 999.9,   86.0*,  65.3 , 0.00G,999.9, 000010,
637080,99999, 19960213,   73.3,21,   65.4,21, 9999.9, 0, 9999.9, 0,  10.4,21,   6.2,21,  18.1, 999.9,   84.2*,  65.7 , 0.00G,999.9, 010010,
637080,99999, 19960214,   73.7,23,   64.5,23, 9999.9, 0, 9999.9, 0,  11.6,23,   6.7,23,  15.0, 999.9,   85.3 ,  61.9 , 0.28G,999.9, 000010,
